Lote,Linea,Palma,Longitud,Latitud
67-CASA ROJA,111,5,-73.649977000000,3.882728563000
67-CASA ROJA,111,15,-73.650051300000,3.883490181000
67-CASA ROJA,111,11,-73.650024300000,3.883194629000
67-CASA ROJA,111,21,-73.650096000000,3.883953806000
67-CASA ROJA,111,6,-73.649992800000,3.882801319000
67-CASA ROJA,111,17,-73.650060300000,3.883640229000
67-CASA ROJA,111,9,-73.650010800000,3.883119601000
67-CASA ROJA,111,7,-73.650008600000,3.882885442000
67-CASA ROJA,111,3,-73.649956700000,3.882567143000
67-CASA ROJA,111,9,-73.650010800000,3.883033213000
67-CASA ROJA,111,22,-73.650096300000,3.884101742000
62-LA CEIBA,111,4,-73.659077700000,3.884538700000
62-LA CEIBA,111,8,-73.659030700000,3.884179900000
62-LA CEIBA,111,6,-73.659052600000,3.884353700000
62-LA CEIBA,111,9,-73.659016500000,3.884094500000
62-LA CEIBA,111,3,-73.659109500000,3.884800600000
62-LA CEIBA,111,7,-73.659044700000,3.884263100000
62-LA CEIBA,111,1,-73.659147000000,3.884998100000
62-LA CEIBA,111,5,-73.659067000000,3.884441500000
62-LA CEIBA,111,2,-73.659121000000,3.884881700000
67-CASA ROJA,112,12,-73.650103500000,3.883287878000
67-CASA ROJA,112,4,-73.650072100000,3.882764985000
67-CASA ROJA,112,12,-73.650103500000,3.883358352000
67-CASA ROJA,112,21,-73.650164200000,3.884060856000
67-CASA ROJA,112,9,-73.650090000000,3.883137828000
67-CASA ROJA,112,16,-73.650130500000,3.883599343000
67-CASA ROJA,112,16,-73.650130500000,3.883681185000
67-CASA ROJA,112,19,-73.650157500000,3.883919903000
67-CASA ROJA,112,10,-73.650099000000,3.883210581000
67-CASA ROJA,112,14,-73.650119200000,3.883540230000
67-CASA ROJA,112,1,-73.650036000000,3.882453515000
67-CASA ROJA,112,17,-73.650144000000,3.883760760000
67-CASA ROJA,112,18,-73.650146200000,3.883838056000
67-CASA ROJA,112,7,-73.650087800000,3.883067352000
67-CASA ROJA,112,5,-73.650072000000,3.882833187000
67-CASA ROJA,112,20,-73.650159700000,3.883979012000
67-CASA ROJA,112,7,-73.650087800000,3.882978691000
67-CASA ROJA,112,3,-73.650042700000,3.882612655000
67-CASA ROJA,112,13,-73.650112500000,3.883460658000
67-CASA ROJA,112,2,-73.650042800000,3.882521720000
67-CASA ROJA,112,22,-73.650166400000,3.884147245000
62-LA CEIBA,112,9,-73.658925700000,3.884148000000
62-LA CEIBA,112,1,-73.659053100000,3.884963000000
62-LA CEIBA,112,4,-73.659019600000,3.884655600000
62-LA CEIBA,112,2,-73.659048800000,3.884860700000
62-LA CEIBA,112,3,-73.659028500000,3.884757500000
62-LA CEIBA,112,5,-73.658996900000,3.884497800000
62-LA CEIBA,112,7,-73.658967000000,3.884336100000
62-LA CEIBA,112,6,-73.658987400000,3.884414200000
62-LA CEIBA,112,10,-73.658924400000,3.884054600000
62-LA CEIBA,112,8,-73.658939500000,3.884229000000
67-CASA ROJA,113,11,-73.650175900000,3.883308375000
67-CASA ROJA,113,5,-73.650137700000,3.882876414000
67-CASA ROJA,113,9,-73.650162400000,3.883240167000
67-CASA ROJA,113,13,-73.650184800000,3.883558450000
67-CASA ROJA,113,11,-73.650175900000,3.883406130000
67-CASA ROJA,113,4,-73.650117300000,3.882769555000
67-CASA ROJA,113,12,-73.650180400000,3.883487973000
67-CASA ROJA,113,17,-73.650216300000,3.883940393000
67-CASA ROJA,113,18,-73.650223100000,3.884015418000
67-CASA ROJA,113,16,-73.650216400000,3.883869919000
67-CASA ROJA,113,6,-73.650137600000,3.883026457000
67-CASA ROJA,113,8,-73.650155600000,3.883160595000
67-CASA ROJA,113,7,-73.650148900000,3.883099210000
67-CASA ROJA,113,15,-73.650193800000,3.883726685000
67-CASA ROJA,113,2,-73.650106100000,3.882546759000
67-CASA ROJA,113,14,-73.650191600000,3.883656209000
67-CASA ROJA,113,1,-73.650106200000,3.882476284000
67-CASA ROJA,113,3,-73.650108400000,3.882642242000
62-LA CEIBA,113,2,-73.658956800000,3.884743200000
62-LA CEIBA,113,8,-73.658842700000,3.884002400000
62-LA CEIBA,113,4,-73.658905400000,3.884359800000
62-LA CEIBA,113,5,-73.658883600000,3.884290900000
62-LA CEIBA,113,6,-73.658874200000,3.884209600000
62-LA CEIBA,113,3,-73.658942200000,3.884653200000
62-LA CEIBA,113,1,-73.658964100000,3.884827000000
62-LA CEIBA,113,7,-73.658861100000,3.884110300000
67-CASA ROJA,114,8,-73.650219100000,3.883046958000
67-CASA ROJA,114,2,-73.650174000000,3.882674102000
67-CASA ROJA,114,5,-73.650194300000,3.882803695000
67-CASA ROJA,114,18,-73.650286500000,3.883983623000
67-CASA ROJA,114,17,-73.650277500000,3.883819935000
67-CASA ROJA,114,15,-73.650270800000,3.883665342000
67-CASA ROJA,114,11,-73.650241600000,3.883285674000
67-CASA ROJA,114,4,-73.650187500000,3.882740037000
67-CASA ROJA,114,1,-73.650174100000,3.882512693000
67-CASA ROJA,114,13,-73.650246000000,3.883435719000
67-CASA ROJA,114,9,-73.650219000000,3.883126527000
67-CASA ROJA,114,10,-73.650221200000,3.883208369000
67-CASA ROJA,114,7,-73.650205500000,3.882974204000
67-CASA ROJA,114,12,-73.650243800000,3.883360697000
67-CASA ROJA,114,18,-73.650286500000,3.883901781000
67-CASA ROJA,114,16,-73.650277600000,3.883726727000
67-CASA ROJA,114,2,-73.650174000000,3.882589987000
67-CASA ROJA,114,6,-73.650203300000,3.882885541000
67-CASA ROJA,114,14,-73.650259600000,3.883494834000
62-LA CEIBA,114,8,-73.658739800000,3.883890400000
62-LA CEIBA,114,5,-73.658794000000,3.884228000000
62-LA CEIBA,114,1,-73.658851700000,3.884683900000
62-LA CEIBA,114,2,-73.658845700000,3.884588600000
62-LA CEIBA,114,7,-73.658745400000,3.883981200000
62-LA CEIBA,114,3,-73.658825500000,3.884512800000
62-LA CEIBA,114,4,-73.658804700000,3.884325200000
62-LA CEIBA,114,6,-73.658774300000,3.884079100000
67-CASA ROJA,115,16,-73.650338700000,3.883772226000
67-CASA ROJA,115,17,-73.650352200000,3.883842707000
67-CASA ROJA,115,7,-73.650271100000,3.883006064000
67-CASA ROJA,115,18,-73.650354400000,3.883926823000
67-CASA ROJA,115,5,-73.650255400000,3.882858287000
67-CASA ROJA,115,13,-73.650322900000,3.883538060000
67-CASA ROJA,115,9,-73.650291400000,3.883244779000
67-CASA ROJA,115,3,-73.650244100000,3.882708238000
67-CASA ROJA,115,8,-73.650282400000,3.883092458000
67-CASA ROJA,115,1,-73.650232900000,3.882533183000
67-CASA ROJA,115,10,-73.650304900000,3.883312987000
67-CASA ROJA,115,14,-73.650331900000,3.883608539000
67-CASA ROJA,115,4,-73.650248600000,3.882771895000
67-CASA ROJA,115,12,-73.650313900000,3.883458487000
67-CASA ROJA,115,15,-73.650334200000,3.883704022000
67-CASA ROJA,115,6,-73.650262100000,3.882937858000
67-CASA ROJA,115,2,-73.650232800000,3.882635485000
67-CASA ROJA,115,11,-73.650307200000,3.883388009000
62-LA CEIBA,115,6,-73.658693500000,3.884038300000
62-LA CEIBA,115,4,-73.658722000000,3.884209200000
62-LA CEIBA,115,8,-73.658660000000,3.883860900000
62-LA CEIBA,115,5,-73.658696300000,3.884122400000
62-LA CEIBA,115,7,-73.658686100000,3.883952200000
62-LA CEIBA,115,1,-73.658783600000,3.884657900000
62-LA CEIBA,115,2,-73.658766900000,3.884570400000
62-LA CEIBA,115,3,-73.658759500000,3.884511700000
67-CASA ROJA,116,15,-73.650404300000,3.883808633000
67-CASA ROJA,116,5,-73.650332300000,3.882960628000
67-CASA ROJA,116,14,-73.650404400000,3.883654043000
67-CASA ROJA,116,7,-73.650348000000,3.883185700000
67-CASA ROJA,116,3,-73.650325600000,3.882799215000
67-CASA ROJA,116,9,-73.650354700000,3.883272091000
67-CASA ROJA,116,10,-73.650363800000,3.883340297000
67-CASA ROJA,116,11,-73.650372800000,3.883433510000
67-CASA ROJA,116,1,-73.650307500000,3.882731004000
67-CASA ROJA,116,4,-73.650325500000,3.882887876000
67-CASA ROJA,116,15,-73.650404300000,3.883724518000
67-CASA ROJA,116,12,-73.650375000000,3.883508533000
67-CASA ROJA,116,7,-73.650348000000,3.883124319000
67-CASA ROJA,116,6,-73.650339000000,3.883040199000
67-CASA ROJA,116,13,-73.650388500000,3.883579014000
67-CASA ROJA,116,17,-73.650420100000,3.883885936000
67-CASA ROJA,116,1,-73.650307500000,3.882658256000
62-LA CEIBA,116,6,-73.658596100000,3.883909900000
62-LA CEIBA,116,3,-73.658659700000,3.884356100000
62-LA CEIBA,116,1,-73.658686800000,3.884563700000
62-LA CEIBA,116,7,-73.658584700000,3.883831000000
62-LA CEIBA,116,2,-73.658664400000,3.884463000000
62-LA CEIBA,116,5,-73.658606400000,3.884002500000
62-LA CEIBA,116,4,-73.658623100000,3.884090100000
67-CASA ROJA,117,15,-73.650481200000,3.883845046000
67-CASA ROJA,117,14,-73.650474500000,3.883756381000
67-CASA ROJA,117,8,-73.650429500000,3.883213021000
67-CASA ROJA,117,2,-73.650375400000,3.882683298000
67-CASA ROJA,117,13,-73.650465400000,3.883697268000
67-CASA ROJA,117,5,-73.650397900000,3.882999308000
67-CASA ROJA,117,6,-73.650400100000,3.883074331000
67-CASA ROJA,117,11,-73.650449700000,3.883544944000
67-CASA ROJA,117,7,-73.650420500000,3.883140269000
67-CASA ROJA,117,4,-73.650395700000,3.882935653000
67-CASA ROJA,117,3,-73.650375300000,3.882835614000
67-CASA ROJA,117,2,-73.650375400000,3.882787873000
67-CASA ROJA,117,12,-73.650456400000,3.883622243000
67-CASA ROJA,117,9,-73.650434000000,3.883303959000
67-CASA ROJA,117,10,-73.650447500000,3.883383534000
62-LA CEIBA,117,8,-73.658477800000,3.883698800000
62-LA CEIBA,117,3,-73.658554900000,3.884221500000
62-LA CEIBA,117,2,-73.658558200000,3.884337600000
62-LA CEIBA,117,7,-73.658489300000,3.883805100000
62-LA CEIBA,117,4,-73.658531000000,3.884050200000
62-LA CEIBA,117,5,-73.658509400000,3.883958500000
62-LA CEIBA,117,1,-73.658576500000,3.884418200000
62-LA CEIBA,117,6,-73.658502400000,3.883877000000
67-CASA ROJA,118,9,-73.650528900000,3.883569992000
67-CASA ROJA,118,3,-73.650461300000,3.882878852000
67-CASA ROJA,118,4,-73.650461200000,3.883051628000
67-CASA ROJA,118,13,-73.650549100000,3.883813253000
67-CASA ROJA,118,9,-73.650528900000,3.883499517000
67-CASA ROJA,118,1,-73.650461400000,3.882787917000
67-CASA ROJA,118,7,-73.650508600000,3.883344917000
67-CASA ROJA,118,12,-73.650528800000,3.883667747000
67-CASA ROJA,118,5,-73.650486100000,3.883190316000
67-CASA ROJA,118,6,-73.650506400000,3.883260801000
67-CASA ROJA,118,3,-73.650461300000,3.882965240000
67-CASA ROJA,118,12,-73.650528800000,3.883754135000
62-LA CEIBA,118,5,-73.658431200000,3.883947100000
62-LA CEIBA,118,3,-73.658473300000,3.884224100000
62-LA CEIBA,118,20,-73.658249400000,3.882582400000
62-LA CEIBA,118,11,-73.658356900000,3.883378500000
62-LA CEIBA,118,16,-73.658301200000,3.882945200000
62-LA CEIBA,118,13,-73.658331000000,3.883209600000
62-LA CEIBA,118,19,-73.658258200000,3.882684300000
62-LA CEIBA,118,1,-73.658496900000,3.884390900000
62-LA CEIBA,118,15,-73.658309100000,3.883035800000
62-LA CEIBA,118,17,-73.658286600000,3.882855200000
62-LA CEIBA,118,6,-73.658420100000,3.883845400000
62-LA CEIBA,118,14,-73.658322000000,3.883132800000
62-LA CEIBA,118,22,-73.658225100000,3.882406500000
62-LA CEIBA,118,9,-73.658392100000,3.883574000000
62-LA CEIBA,118,7,-73.658413300000,3.883741000000
62-LA CEIBA,118,12,-73.658339900000,3.883286400000
62-LA CEIBA,118,8,-73.658405700000,3.883652700000
62-LA CEIBA,118,4,-73.658452700000,3.884116300000
62-LA CEIBA,118,21,-73.658238400000,3.882508000000
62-LA CEIBA,118,10,-73.658377400000,3.883484000000
62-LA CEIBA,118,18,-73.658265900000,3.882772600000
62-LA CEIBA,118,2,-73.658485100000,3.884307500000
67-CASA ROJA,119,6,-73.650572000000,3.883363136000
67-CASA ROJA,119,4,-73.650551700000,3.883151702000
67-CASA ROJA,119,9,-73.650583200000,3.883592753000
67-CASA ROJA,119,7,-73.650578700000,3.883447255000
67-CASA ROJA,119,2,-73.650542700000,3.883065310000
67-CASA ROJA,119,11,-73.650596700000,3.883681421000
67-CASA ROJA,119,11,-73.650596700000,3.883760989000
67-CASA ROJA,119,1,-73.650538200000,3.882990286000
67-CASA ROJA,119,8,-73.650581000000,3.883522277000
67-CASA ROJA,119,5,-73.650560700000,3.883281289000
67-CASA ROJA,119,4,-73.650551700000,3.883224450000
62-LA CEIBA,119,2,-73.658393900000,3.884199100000
62-LA CEIBA,119,20,-73.658145700000,3.882408900000
62-LA CEIBA,119,10,-73.658271700000,3.883285600000
62-LA CEIBA,119,14,-73.658212100000,3.882939300000
62-LA CEIBA,119,17,-73.658179200000,3.882663800000
62-LA CEIBA,119,13,-73.658230700000,3.883022100000
62-LA CEIBA,119,8,-73.658291900000,3.883466300000
62-LA CEIBA,119,18,-73.658157800000,3.882574400000
62-LA CEIBA,119,5,-73.658329100000,3.883739200000
62-LA CEIBA,119,6,-73.658323500000,3.883648400000
62-LA CEIBA,119,16,-73.658184800000,3.882754600000
62-LA CEIBA,119,9,-73.658287000000,3.883384600000
62-LA CEIBA,119,4,-73.658332100000,3.883825700000
62-LA CEIBA,119,12,-73.658240200000,3.883105800000
62-LA CEIBA,119,3,-73.658385300000,3.884099400000
62-LA CEIBA,119,11,-73.658253100000,3.883202700000
62-LA CEIBA,119,19,-73.658152600000,3.882488100000
62-LA CEIBA,119,1,-73.658409800000,3.884277500000
62-LA CEIBA,119,15,-73.658200500000,3.882830800000
62-LA CEIBA,119,7,-73.658306700000,3.883558600000
67-CASA ROJA,12,5,-73.643445000000,3.884498453000
67-CASA ROJA,12,13,-73.643539500000,3.885732943000
67-CASA ROJA,12,17,-73.643584500000,3.886189914000
67-CASA ROJA,12,11,-73.643474200000,3.885012250000
67-CASA ROJA,12,7,-73.643454000000,3.884662141000
67-CASA ROJA,12,15,-73.643557500000,3.885878448000
67-CASA ROJA,12,2,-73.643422500000,3.884359766000
67-CASA ROJA,12,9,-73.643472000000,3.884805372000
67-CASA ROJA,12,1,-73.643400000000,3.884114230000
67-CASA ROJA,12,16,-73.643562000000,3.885971659000
67-CASA ROJA,12,6,-73.643447300000,3.884578022000
67-CASA ROJA,12,4,-73.643433800000,3.884430246000
67-CASA ROJA,12,14,-73.643541700000,3.885798872000
67-CASA ROJA,12,10,-73.643474300000,3.884884942000
67-CASA ROJA,12,8,-73.643467600000,3.884723529000
67-CASA ROJA,12,12,-73.643476400000,3.885107733000
67-CASA ROJA,12,2,-73.643422500000,3.884259738000
67-CASA ROJA,12,18,-73.643582200000,3.886264934000
62-LA CEIBA,12,6,-73.667415200000,3.888424100000
62-LA CEIBA,12,5,-73.667426100000,3.888527700000
62-LA CEIBA,12,4,-73.667458700000,3.888700200000
62-LA CEIBA,12,10,-73.667330100000,3.887895400000
62-LA CEIBA,12,3,-73.667465400000,3.888800200000
62-LA CEIBA,12,12,-73.667261600000,3.887444000000
62-LA CEIBA,12,2,-73.667478400000,3.888881900000
62-LA CEIBA,12,7,-73.667399900000,3.888338700000
62-LA CEIBA,12,11,-73.667306600000,3.887714100000
62-LA CEIBA,12,9,-73.667356600000,3.888064600000
62-LA CEIBA,12,8,-73.667384100000,3.888223800000
62-LA CEIBA,12,1,-73.667482900000,3.888956400000
67-CASA ROJA,120,1,-73.650619700000,3.883090356000
67-CASA ROJA,120,5,-73.650637600000,3.883404090000
67-CASA ROJA,120,2,-73.650619600000,3.883185837000
67-CASA ROJA,120,9,-73.650660100000,3.883701914000
67-CASA ROJA,120,3,-73.650621800000,3.883281320000
67-CASA ROJA,120,8,-73.650653300000,3.883620069000
67-CASA ROJA,120,7,-73.650648900000,3.883547319000
67-CASA ROJA,120,4,-73.650626300000,3.883347250000
67-CASA ROJA,120,6,-73.650642100000,3.883470021000
62-LA CEIBA,120,7,-73.658240500000,3.883607800000
62-LA CEIBA,120,1,-73.658322100000,3.884235000000
62-LA CEIBA,120,15,-73.658130800000,3.882891700000
62-LA CEIBA,120,9,-73.658208400000,3.883421200000
62-LA CEIBA,120,8,-73.658223600000,3.883517900000
62-LA CEIBA,120,16,-73.658108900000,3.882717900000
62-LA CEIBA,120,17,-73.658098400000,3.882623000000
62-LA CEIBA,120,6,-73.658244700000,3.883682700000
62-LA CEIBA,120,5,-73.658265600000,3.883792700000
62-LA CEIBA,120,10,-73.658196800000,3.883340000000
62-LA CEIBA,120,11,-73.658188600000,3.883244900000
62-LA CEIBA,120,2,-73.658313600000,3.884137600000
62-LA CEIBA,120,3,-73.658304100000,3.884054000000
62-LA CEIBA,120,19,-73.658070800000,3.882436000000
62-LA CEIBA,120,18,-73.658079900000,3.882540100000
62-LA CEIBA,120,13,-73.658157400000,3.883094700000
62-LA CEIBA,120,4,-73.658278800000,3.883971800000
62-LA CEIBA,120,14,-73.658147000000,3.882974700000
62-LA CEIBA,120,12,-73.658160700000,3.883158300000
62-LA CEIBA,120,20,-73.658053300000,3.882364500000
67-CASA ROJA,121,5,-73.650730300000,3.883658755000
67-CASA ROJA,121,3,-73.650707700000,3.883515521000
67-CASA ROJA,121,1,-73.650712300000,3.883349567000
67-CASA ROJA,121,4,-73.650716700000,3.883581454000
67-CASA ROJA,121,2,-73.650707800000,3.883431406000
62-LA CEIBA,121,15,-73.658031400000,3.882768000000
62-LA CEIBA,121,11,-73.658090700000,3.883137100000
62-LA CEIBA,121,7,-73.658134600000,3.883486900000
62-LA CEIBA,121,5,-73.658165400000,3.883685100000
62-LA CEIBA,121,6,-73.658151300000,3.883574500000
62-LA CEIBA,121,19,-73.657985100000,3.882416100000
62-LA CEIBA,121,13,-73.658054500000,3.882955400000
62-LA CEIBA,121,18,-73.657992900000,3.882506700000
62-LA CEIBA,121,2,-73.658211000000,3.884027900000
62-LA CEIBA,121,9,-73.658114800000,3.883310700000
62-LA CEIBA,121,3,-73.658203300000,3.883939600000
62-LA CEIBA,121,10,-73.658100200000,3.883220700000
62-LA CEIBA,121,17,-73.658004900000,3.882592300000
62-LA CEIBA,121,1,-73.658223700000,3.884122700000
62-LA CEIBA,121,8,-73.658120200000,3.883399200000
62-LA CEIBA,121,4,-73.658185500000,3.883838500000
62-LA CEIBA,121,12,-73.658071500000,3.883047500000
62-LA CEIBA,121,14,-73.658044400000,3.882865000000
62-LA CEIBA,121,20,-73.657973100000,3.882330400000
62-LA CEIBA,121,16,-73.658019700000,3.882684600000
67-CASA ROJA,122,1,-73.650783900000,3.883543651000
62-LA CEIBA,122,11,-73.657993000000,3.883006400000
62-LA CEIBA,122,4,-73.658108100000,3.883811000000
62-LA CEIBA,122,15,-73.657939500000,3.882650500000
62-LA CEIBA,122,9,-73.658015300000,3.883184700000
62-LA CEIBA,122,19,-73.657875000000,3.882272800000
62-LA CEIBA,122,13,-73.657962300000,3.882835700000
62-LA CEIBA,122,12,-73.657974100000,3.882919100000
62-LA CEIBA,122,5,-73.658069000000,3.883542900000
62-LA CEIBA,122,1,-73.658136000000,3.884080100000
62-LA CEIBA,122,17,-73.657916000000,3.882458600000
62-LA CEIBA,122,6,-73.658049900000,3.883453300000
62-LA CEIBA,122,7,-73.658040600000,3.883371900000
62-LA CEIBA,122,3,-73.658121100000,3.883908000000
62-LA CEIBA,122,14,-73.657957600000,3.882728800000
62-LA CEIBA,122,10,-73.658009500000,3.883091700000
62-LA CEIBA,122,18,-73.657897900000,3.882380300000
62-LA CEIBA,122,8,-73.658020100000,3.883266500000
62-LA CEIBA,122,16,-73.657922400000,3.882558500000
62-LA CEIBA,122,2,-73.658132800000,3.883991400000
67-CASA ROJA,123,1,-73.650590600000,3.885692815000
62-LA CEIBA,123,6,-73.657960600000,3.883340100000
62-LA CEIBA,123,5,-73.657965800000,3.883426400000
62-LA CEIBA,123,8,-73.657933400000,3.883157700000
62-LA CEIBA,123,18,-73.657801600000,3.882265500000
62-LA CEIBA,123,10,-73.657907900000,3.882968200000
62-LA CEIBA,123,4,-73.658004500000,3.883690000000
62-LA CEIBA,123,3,-73.658018900000,3.883777700000
62-LA CEIBA,123,13,-73.657875700000,3.882701700000
62-LA CEIBA,123,14,-73.657856600000,3.882612100000
62-LA CEIBA,123,17,-73.657825700000,3.882334100000
62-LA CEIBA,123,1,-73.658053000000,3.883961900000
62-LA CEIBA,123,2,-73.658032900000,3.883860900000
62-LA CEIBA,123,16,-73.657827600000,3.882434400000
62-LA CEIBA,123,11,-73.657885200000,3.882862900000
62-LA CEIBA,123,9,-73.657916900000,3.883072400000
62-LA CEIBA,123,7,-73.657950300000,3.883247500000
62-LA CEIBA,123,12,-73.657872700000,3.882797800000
62-LA CEIBA,123,15,-73.657852600000,3.882539500000
67-CASA ROJA,124,2,-73.650495600000,3.885556208000
67-CASA ROJA,124,1,-73.650569000000,3.885585789000
62-LA CEIBA,124,3,-73.657934800000,3.883750800000
62-LA CEIBA,124,15,-73.657750600000,3.882411400000
62-LA CEIBA,124,13,-73.657783000000,3.882680200000
62-LA CEIBA,124,11,-73.657807300000,3.882856000000
62-LA CEIBA,124,10,-73.657816000000,3.882930600000
62-LA CEIBA,124,1,-73.657960600000,3.883917500000
62-LA CEIBA,124,7,-73.657881100000,3.883287700000
62-LA CEIBA,124,9,-73.657841000000,3.883113200000
62-LA CEIBA,124,5,-73.657910300000,3.883572700000
62-LA CEIBA,124,14,-73.657749900000,3.882507400000
62-LA CEIBA,124,6,-73.657885200000,3.883387800000
62-LA CEIBA,124,4,-73.657926200000,3.883651200000
62-LA CEIBA,124,2,-73.657948800000,3.883834000000
62-LA CEIBA,124,12,-73.657791000000,3.882773000000
62-LA CEIBA,124,16,-73.657734200000,3.882326200000
62-LA CEIBA,124,8,-73.657860300000,3.883205100000
67-CASA ROJA,125,3,-73.650645200000,3.885538829000
67-CASA ROJA,125,8,-73.649831800000,3.885156549000
67-CASA ROJA,125,1,-73.650820500000,3.885614689000
67-CASA ROJA,125,6,-73.650402300000,3.885431361000
67-CASA ROJA,125,9,-73.649671400000,3.885087300000
67-CASA ROJA,125,5,-73.650482600000,3.885460862000
67-CASA ROJA,125,7,-73.650322000000,3.885392076000
67-CASA ROJA,125,2,-73.650731800000,3.885574652000
62-LA CEIBA,125,11,-73.657712100000,3.882727400000
62-LA CEIBA,125,3,-73.657841300000,3.883615300000
62-LA CEIBA,125,7,-73.657769800000,3.883078400000
62-LA CEIBA,125,1,-73.657859600000,3.883800800000
62-LA CEIBA,125,9,-73.657736000000,3.882898800000
62-LA CEIBA,125,15,-73.657653700000,3.882367400000
62-LA CEIBA,125,5,-73.657794300000,3.883256500000
62-LA CEIBA,125,13,-73.657682300000,3.882540600000
62-LA CEIBA,125,2,-73.657849500000,3.883710400000
62-LA CEIBA,125,10,-73.657726500000,3.882815200000
62-LA CEIBA,125,8,-73.657740300000,3.882973700000
62-LA CEIBA,125,4,-73.657824000000,3.883520900000
62-LA CEIBA,125,14,-73.657666000000,3.882457600000
