lote,linea,palma,longitud,latitud,Estado,Errores
"67-CASA ROJA",61,3,-73.6465422,3.882945057,OK,
"67-CASA ROJA",61,7,-73.6467133,3.884770663,OK,
"67-CASA ROJA",61,5,-73.6465512,3.883111018,OK,
"67-CASA ROJA",61,9,-73.64672,3.884929803,OK,
"67-CASA ROJA",61,13,-73.6467493,3.885243543,OK,
"67-CASA ROJA",61,1,-73.6465355,3.882795011,OK,
"62-LA CEIBA",61,6,-73.6636321,3.8890011,OK,
"62-LA CEIBA",61,9,-73.6635933,3.8887344,OK,
"62-LA CEIBA",61,34,-73.6632325,3.8860417,OK,
"62-LA CEIBA",61,16,-73.6634924,3.8880218,OK,
"62-LA CEIBA",61,13,-73.663531,3.8882865,OK,
"62-LA CEIBA",61,10,-73.6635855,3.8886444,OK,
"62-LA CEIBA",61,12,-73.6635494,3.8883854,OK,
"62-LA CEIBA",61,20,-73.6634293,3.887566,OK,
"62-LA CEIBA",61,21,-73.6634215,3.887476,OK,
"62-LA CEIBA",61,26,-73.6633548,3.8870225,OK,
"62-LA CEIBA",61,28,-73.6633259,3.886757,OK,
"62-LA CEIBA",61,18,-73.6634692,3.8878227,OK,
"62-LA CEIBA",61,22,-73.6634015,3.8873812,OK,
"62-LA CEIBA",61,2,-73.6636803,3.8893754,OK,
"62-LA CEIBA",61,32,-73.6632556,3.8863078,OK,
"62-LA CEIBA",61,17,-73.6634803,3.8879282,OK,
"62-LA CEIBA",61,8,-73.6636018,3.8888323,OK,
"62-LA CEIBA",61,33,-73.6632543,3.8862251,OK,
"62-LA CEIBA",61,24,-73.663382,3.8872232,OK,
"62-LA CEIBA",61,29,-73.6633189,3.8866768,OK,
"62-LA CEIBA",61,5,-73.6636409,3.8891028,OK,
"62-LA CEIBA",61,25,-73.6633732,3.8871215,OK,
"62-LA CEIBA",61,15,-73.663511,3.888101,OK,
"62-LA CEIBA",61,4,-73.6636592,3.8891781,OK,
"62-LA CEIBA",61,14,-73.6635222,3.8881848,OK,
"62-LA CEIBA",61,23,-73.6633933,3.887309,OK,
"62-LA CEIBA",61,19,-73.6634586,3.8877448,OK,
"62-LA CEIBA",61,1,-73.6636863,3.8894675,OK,
"62-LA CEIBA",61,30,-73.6633089,3.8865613,OK,
"62-LA CEIBA",61,3,-73.6636686,3.8892857,OK,
"62-LA CEIBA",61,11,-73.663573,3.888545,OK,
"62-LA CEIBA",61,7,-73.6636096,3.8889222,OK,
"62-LA CEIBA",61,27,-73.6633459,3.8869425,OK,
"62-LA CEIBA",61,31,-73.6632751,3.8863967,OK,
"67-CASA ROJA",62,6,-73.6466372,3.883054227,OK,
"67-CASA ROJA",62,13,-73.6468194,3.885279953,OK,
"67-CASA ROJA",62,4,-73.6466214,3.882974651,OK,
"67-CASA ROJA",62,3,-73.6466192,3.882913269,OK,
"67-CASA ROJA",62,16,-73.6468442,3.88555959,OK,
"67-CASA ROJA",62,13,-73.6468194,3.885359521,OK,
"67-CASA ROJA",62,10,-73.646815,3.885120815,OK,
"67-CASA ROJA",62,1,-73.6466079,3.88274276,OK,
"67-CASA ROJA",62,14,-73.6468397,3.885498207,OK,
"67-CASA ROJA",62,9,-73.6467992,3.885032145,OK,
"67-CASA ROJA",62,11,-73.6468353,3.885220853,OK,
"67-CASA ROJA",62,2,-73.6466215,3.882831429,OK,
"67-CASA ROJA",62,8,-73.6467811,3.884970755,OK,
"67-CASA ROJA",62,6,-73.6466372,3.883126975,OK,
"67-CASA ROJA",62,14,-73.6468397,3.885430006,OK,
"67-CASA ROJA",62,7,-73.6467743,3.884904823,OK,
"62-LA CEIBA",62,15,-73.6633982,3.8878861,OK,
"62-LA CEIBA",62,7,-73.6635379,3.8888871,OK,
"62-LA CEIBA",62,19,-73.6633523,3.8875373,OK,
"62-LA CEIBA",62,17,-73.663379,3.8877104,OK,
"62-LA CEIBA",62,1,-73.6636135,3.8894206,OK,
"62-LA CEIBA",62,14,-73.6634122,3.8879795,OK,
"62-LA CEIBA",62,25,-73.6632819,3.8869974,OK,
"62-LA CEIBA",62,5,-73.663566,3.8890759,OK,
"62-LA CEIBA",62,9,-73.6635198,3.8887014,OK,
"62-LA CEIBA",62,20,-73.663342,3.8874416,OK,
"62-LA CEIBA",62,23,-73.6633003,3.887187,OK,
"62-LA CEIBA",62,32,-73.6631541,3.886088,OK,
"62-LA CEIBA",62,3,-73.6635883,3.8892198,OK,
"62-LA CEIBA",62,16,-73.6633885,3.8877746,OK,
"62-LA CEIBA",62,29,-73.663198,3.886368,OK,
"62-LA CEIBA",62,8,-73.6635306,3.888803,OK,
"62-LA CEIBA",62,27,-73.6632548,3.8868204,OK,
"62-LA CEIBA",62,11,-73.6634462,3.8882367,OK,
"62-LA CEIBA",62,13,-73.6634315,3.8880665,OK,
"62-LA CEIBA",62,31,-73.6631675,3.8861972,OK,
"62-LA CEIBA",62,12,-73.6634393,3.8881565,OK,
"62-LA CEIBA",62,28,-73.6632427,3.8867031,OK,
"62-LA CEIBA",62,30,-73.6631793,3.8862652,OK,
"62-LA CEIBA",62,22,-73.663317,3.8872663,OK,
"62-LA CEIBA",62,24,-73.6632919,3.8870892,OK,
"62-LA CEIBA",62,6,-73.6635524,3.8889647,OK,
"62-LA CEIBA",62,21,-73.6633287,3.887356,OK,
"62-LA CEIBA",62,2,-73.6635993,3.889347,OK,
"62-LA CEIBA",62,18,-73.6633618,3.8876251,OK,
"62-LA CEIBA",62,10,-73.663508,3.8886098,OK,
"62-LA CEIBA",62,4,-73.6635822,3.8891494,OK,
"62-LA CEIBA",62,26,-73.663272,3.8869056,OK,
"67-CASA ROJA",63,4,-73.6466893,3.88300424,OK,
"67-CASA ROJA",63,9,-73.6468535,3.884920777,OK,
"67-CASA ROJA",63,1,-73.6466804,3.882708697,OK,
"67-CASA ROJA",63,16,-73.6469076,3.8853823,OK,
"67-CASA ROJA",63,3,-73.6466871,3.88286329,OK,
"67-CASA ROJA",63,11,-73.646858,3.885079916,OK,
"67-CASA ROJA",63,13,-73.6468805,3.885225423,OK,
"67-CASA ROJA",63,17,-73.6469075,3.885541436,OK,
"67-CASA ROJA",63,7,-73.646696,3.883179293,OK,
"67-CASA ROJA",63,14,-73.6468941,3.885295905,OK,
"67-CASA ROJA",63,2,-73.6466803,3.882776898,OK,
"67-CASA ROJA",63,18,-73.6469166,3.885607368,OK,
"67-CASA ROJA",63,6,-73.6466938,3.88309063,OK,
"67-CASA ROJA",63,10,-73.6468557,3.885020807,OK,
"67-CASA ROJA",63,4,-73.6466893,3.882917852,OK,
"67-CASA ROJA",63,12,-73.6468647,3.885152667,OK,
"67-CASA ROJA",63,16,-73.6469076,3.885455048,OK,
"67-CASA ROJA",63,8,-73.6468445,3.884845751,OK,
"62-LA CEIBA",63,30,-73.663143,3.8866172,OK,
"62-LA CEIBA",63,28,-73.6631666,3.8867985,OK,
"62-LA CEIBA",63,32,-73.6631044,3.8862618,OK,
"62-LA CEIBA",63,12,-73.6633776,3.8882151,OK,
"62-LA CEIBA",63,20,-73.6632759,3.887471,OK,
"62-LA CEIBA",63,34,-73.6630743,3.8860733,OK,
"62-LA CEIBA",63,16,-73.6633133,3.887858,OK,
"62-LA CEIBA",63,6,-73.6634616,3.8888445,OK,
"62-LA CEIBA",63,24,-73.6632215,3.887115,OK,
"62-LA CEIBA",63,19,-73.663285,3.8875767,OK,
"62-LA CEIBA",63,14,-73.663358,3.8880335,OK,
"62-LA CEIBA",63,15,-73.6633271,3.8879495,OK,
"62-LA CEIBA",63,2,-73.6635087,3.889207,OK,
"62-LA CEIBA",63,8,-73.6634327,3.8886696,OK,
"62-LA CEIBA",63,10,-73.6634033,3.8884889,OK,
"62-LA CEIBA",63,27,-73.6631875,3.8868814,OK,
"62-LA CEIBA",63,5,-73.6634738,3.88894,OK,
"62-LA CEIBA",63,31,-73.6631225,3.8863352,OK,
"62-LA CEIBA",63,7,-73.6634406,3.8887616,OK,
"62-LA CEIBA",63,21,-73.6632645,3.8873853,OK,
"62-LA CEIBA",63,3,-73.6635044,3.8891128,OK,
"62-LA CEIBA",63,23,-73.663231,3.8872246,OK,
"62-LA CEIBA",63,11,-73.6633955,3.8883989,OK,
"62-LA CEIBA",63,26,-73.6631939,3.8869558,OK,
"62-LA CEIBA",63,18,-73.6632981,3.887682,OK,
"62-LA CEIBA",63,33,-73.6630848,3.8861709,OK,
"62-LA CEIBA",63,17,-73.6633059,3.887772,OK,
"62-LA CEIBA",63,25,-73.6632095,3.8870451,OK,
"62-LA CEIBA",63,29,-73.6631578,3.8866968,OK,
"62-LA CEIBA",63,13,-73.6633668,3.8881353,OK,
"62-LA CEIBA",63,4,-73.6634965,3.8890208,OK,
"62-LA CEIBA",63,9,-73.6634205,3.8885741,OK,
"62-LA CEIBA",63,22,-73.6632499,3.8873077,OK,
"62-LA CEIBA",63,1,-73.663521,3.8893045,OK,
"67-CASA ROJA",64,9,-73.6469395,3.885029943,OK,
"67-CASA ROJA",64,3,-73.6467437,3.882881505,OK,
"67-CASA ROJA",64,5,-73.6467572,3.883049742,OK,
"67-CASA ROJA",64,1,-73.6467324,3.882731457,OK,
"67-CASA ROJA",64,7,-73.6469079,3.884786676,OK,
"67-CASA ROJA",64,8,-73.6469214,3.884954913,OK,
"67-CASA ROJA",64,4,-73.6467504,3.882967897,OK,
"67-CASA ROJA",64,2,-73.6467392,3.882811029,OK,
"67-CASA ROJA",64,10,-73.6469394,3.885211813,OK,
"67-CASA ROJA",64,6,-73.6467571,3.883145224,OK,
"62-LA CEIBA",64,17,-73.6631004,3.8868279,OK,
"62-LA CEIBA",64,5,-73.6633482,3.8886238,OK,
"62-LA CEIBA",64,7,-73.6633271,3.8884482,OK,
"62-LA CEIBA",64,13,-73.6631803,3.8875681,OK,
"62-LA CEIBA",64,2,-73.6634231,3.8890805,OK,
"62-LA CEIBA",64,10,-73.6632407,3.8879491,OK,
"62-LA CEIBA",64,3,-73.6633908,3.8889118,OK,
"62-LA CEIBA",64,6,-73.6633364,3.8885322,OK,
"62-LA CEIBA",64,1,-73.6634319,3.8891822,OK,
"62-LA CEIBA",64,18,-73.66303,3.8863097,OK,
"62-LA CEIBA",64,9,-73.6632688,3.8880689,OK,
"62-LA CEIBA",64,8,-73.6633158,3.8883625,OK,
"62-LA CEIBA",64,11,-73.6632294,3.8878181,OK,
"62-LA CEIBA",64,14,-73.663182,3.8874753,OK,
"62-LA CEIBA",64,15,-73.6631581,3.8872901,OK,
"62-LA CEIBA",64,12,-73.6632141,3.8877327,OK,
"62-LA CEIBA",64,16,-73.6631303,3.8870146,OK,
"62-LA CEIBA",64,4,-73.663364,3.8888057,OK,
"67-CASA ROJA",65,6,-73.6469668,3.884757152,OK,
"67-CASA ROJA",65,1,-73.6468026,3.882781507,OK,
"67-CASA ROJA",65,1,-73.6468026,3.882688299,OK,
"67-CASA ROJA",65,10,-73.6470051,3.885052711,OK,
"67-CASA ROJA",65,7,-73.6469826,3.884845822,OK,
"67-CASA ROJA",65,4,-73.6468116,3.88289518,OK,
"67-CASA ROJA",65,8,-73.6469871,3.884911752,OK,
"67-CASA ROJA",65,9,-73.6469916,3.884986776,OK,
"67-CASA ROJA",65,3,-73.6468048,3.882851983,OK,
"67-CASA ROJA",65,5,-73.6468138,3.882997483,OK,
"62-LA CEIBA",65,3,-73.6633055,3.8888779,OK,
"62-LA CEIBA",65,14,-73.6631515,3.8877795,OK,
"62-LA CEIBA",65,28,-73.6629692,3.8865358,OK,
"62-LA CEIBA",65,18,-73.6631013,3.8874271,OK,
"62-LA CEIBA",65,4,-73.6632832,3.8887793,OK,
"62-LA CEIBA",65,11,-73.6631836,3.8880369,OK,
"62-LA CEIBA",65,26,-73.6629971,3.8867226,OK,
"62-LA CEIBA",65,2,-73.6633203,3.8890264,OK,
"62-LA CEIBA",65,19,-73.6630861,3.8873417,OK,
"62-LA CEIBA",65,12,-73.6631737,3.8879688,OK,
"62-LA CEIBA",65,10,-73.6632028,3.8882363,OK,
"62-LA CEIBA",65,24,-73.6630254,3.8869133,OK,
"62-LA CEIBA",65,30,-73.662936,3.886176,OK,
"62-LA CEIBA",65,23,-73.6630324,3.8869936,OK,
"62-LA CEIBA",65,22,-73.663039,3.8870699,OK,
"62-LA CEIBA",65,15,-73.6631426,3.8876995,OK,
"62-LA CEIBA",65,6,-73.6632626,3.8886096,OK,
"62-LA CEIBA",65,1,-73.6633537,3.8891398,OK,
"62-LA CEIBA",65,17,-73.6631171,3.8875184,OK,
"62-LA CEIBA",65,27,-73.6629874,3.8866328,OK,
"62-LA CEIBA",65,9,-73.663217,3.8883317,OK,
"62-LA CEIBA",65,8,-73.6632347,3.8884228,OK,
"62-LA CEIBA",65,16,-73.6631293,3.8876139,OK,
"62-LA CEIBA",65,31,-73.6629222,3.8860846,OK,
"62-LA CEIBA",65,20,-73.663064,3.8872687,OK,
"62-LA CEIBA",65,21,-73.6630598,3.8871745,OK,
"62-LA CEIBA",65,7,-73.6632446,3.8885146,OK,
"62-LA CEIBA",65,13,-73.6631638,3.887877,OK,
"62-LA CEIBA",65,29,-73.6629401,3.8862683,OK,
"62-LA CEIBA",65,25,-73.6630166,3.8868116,OK,
"62-LA CEIBA",65,5,-73.6632742,3.8886756,OK,
"67-CASA ROJA",66,1,-73.6468547,3.882645131,OK,
"67-CASA ROJA",66,3,-73.6468705,3.882795182,OK,
"67-CASA ROJA",66,5,-73.6468862,3.882967967,OK,
"67-CASA ROJA",66,7,-73.6470437,3.884866314,OK,
"67-CASA ROJA",66,9,-73.6470572,3.88501409,OK,
"67-CASA ROJA",66,6,-73.6470369,3.884777649,OK,
"67-CASA ROJA",66,8,-73.6470414,3.884936787,OK,
"67-CASA ROJA",66,2,-73.6468546,3.882729246,OK,
"67-CASA ROJA",66,4,-73.6468704,3.88288839,OK,
"62-LA CEIBA",66,21,-73.6629707,3.8870522,OK,
"62-LA CEIBA",66,6,-73.6631811,3.8885753,OK,
"62-LA CEIBA",66,25,-73.6629257,3.8866914,OK,
"62-LA CEIBA",66,13,-73.6630846,3.8878465,OK,
"62-LA CEIBA",66,5,-73.6632015,3.888674,OK,
"62-LA CEIBA",66,29,-73.6628296,3.8860572,OK,
"62-LA CEIBA",66,22,-73.662959,3.8869625,OK,
"62-LA CEIBA",66,19,-73.6629925,3.8872356,OK,
"62-LA CEIBA",66,3,-73.6632212,3.888834,OK,
"62-LA CEIBA",66,23,-73.6629468,3.886867,OK,
"62-LA CEIBA",66,17,-73.6630265,3.8874021,OK,
"62-LA CEIBA",66,27,-73.6628596,3.8862221,OK,
"62-LA CEIBA",66,14,-73.6630775,3.8877643,OK,
"62-LA CEIBA",66,11,-73.6631076,3.8880436,OK,
"62-LA CEIBA",66,7,-73.6631661,3.8884918,OK,
"62-LA CEIBA",66,26,-73.6629038,3.8865967,OK,
"62-LA CEIBA",66,9,-73.6631392,3.8882951,OK,
"62-LA CEIBA",66,8,-73.6631561,3.8884001,OK,
"62-LA CEIBA",66,16,-73.6630358,3.8874861,OK,
"62-LA CEIBA",66,10,-73.6631256,3.8881839,OK,
"62-LA CEIBA",66,2,-73.6632308,3.8889218,OK,
"62-LA CEIBA",66,1,-73.663244,3.8890291,OK,
"62-LA CEIBA",66,18,-73.6630127,3.8873107,OK,
"62-LA CEIBA",66,20,-73.6629743,3.8871386,OK,
"62-LA CEIBA",66,12,-73.6630988,3.8879418,OK,
"62-LA CEIBA",66,4,-73.6632077,3.8887464,OK,
"62-LA CEIBA",66,15,-73.6630515,3.887668,OK,
"62-LA CEIBA",66,28,-73.662853,3.8861458,OK,
"62-LA CEIBA",66,24,-73.6629348,3.8867734,OK,
"67-CASA ROJA",67,4,-73.6471772,3.884911849,OK,
"67-CASA ROJA",67,2,-73.6471637,3.884770893,OK,
"67-CASA ROJA",67,1,-73.6471524,3.884707233,OK,
"67-CASA ROJA",67,3,-73.6471659,3.884852736,OK,
"62-LA CEIBA",67,9,-73.6630454,3.8881416,OK,
"62-LA CEIBA",67,2,-73.6631316,3.8887965,OK,
"62-LA CEIBA",67,25,-73.6628163,3.886561,OK,
"62-LA CEIBA",67,17,-73.662927,3.8872728,OK,
"62-LA CEIBA",67,21,-73.6628767,3.8869184,OK,
"62-LA CEIBA",67,14,-73.6629593,3.8875322,OK,
"62-LA CEIBA",67,5,-73.6631013,3.8885369,OK,
"62-LA CEIBA",67,20,-73.6628873,3.8870181,OK,
"62-LA CEIBA",67,18,-73.6629051,3.8871781,OK,
"62-LA CEIBA",67,26,-73.6627794,3.8862035,OK,
"62-LA CEIBA",67,15,-73.6629523,3.887452,OK,
"62-LA CEIBA",67,24,-73.6628265,3.8866331,OK,
"62-LA CEIBA",67,7,-73.66308,3.8883594,OK,
"62-LA CEIBA",67,1,-73.6631404,3.8888982,OK,
"62-LA CEIBA",67,16,-73.6629377,3.8873507,OK,
"62-LA CEIBA",67,3,-73.6631247,3.8887162,OK,
"62-LA CEIBA",67,13,-73.6629787,3.8876428,OK,
"62-LA CEIBA",67,23,-73.6628492,3.8867375,OK,
"62-LA CEIBA",67,27,-73.6627653,3.8861081,OK,
"62-LA CEIBA",67,22,-73.6628553,3.8868296,OK,
"62-LA CEIBA",67,19,-73.6628944,3.8871002,OK,
"62-LA CEIBA",67,28,-73.6627583,3.8860279,OK,
"62-LA CEIBA",67,4,-73.6631177,3.888636,OK,
"62-LA CEIBA",67,11,-73.6630061,3.8878238,OK,
"62-LA CEIBA",67,6,-73.6630938,3.8884508,OK,
"62-LA CEIBA",67,12,-73.6629962,3.887732,OK,
"62-LA CEIBA",67,8,-73.663063,3.8882761,OK,
"62-LA CEIBA",67,10,-73.6630253,3.8879088,OK,
"67-CASA ROJA",68,3,-73.6472452,3.884809582,OK,
"67-CASA ROJA",68,4,-73.6472451,3.884893697,OK,
"67-CASA ROJA",68,2,-73.6472316,3.884718641,OK,
"67-CASA ROJA",68,1,-73.6472249,3.884636796,OK,
"62-LA CEIBA",68,9,-73.662892,3.8876839,OK,
"62-LA CEIBA",68,21,-73.6626892,3.8861582,OK,
"62-LA CEIBA",68,19,-73.662732,3.8865171,OK,
"62-LA CEIBA",68,13,-73.6628399,3.887241,OK,
"62-LA CEIBA",68,7,-73.6629319,3.8878736,OK,
"62-LA CEIBA",68,2,-73.663014,3.8885032,OK,
"62-LA CEIBA",68,17,-73.6627603,3.8867078,OK,
"62-LA CEIBA",68,5,-73.6629807,3.8882321,OK,
"62-LA CEIBA",68,23,-73.6626679,3.8859353,OK,
"62-LA CEIBA",68,18,-73.6627485,3.8866162,OK,
"62-LA CEIBA",68,12,-73.6628569,3.8873243,OK,
"62-LA CEIBA",68,3,-73.6630007,3.8884176,OK,
"62-LA CEIBA",68,15,-73.6627832,3.8868813,OK,
"62-LA CEIBA",68,14,-73.6628233,3.8871636,OK,
"62-LA CEIBA",68,1,-73.6630495,3.888778,OK,
"62-LA CEIBA",68,8,-73.6629027,3.8877855,OK,
"62-LA CEIBA",68,6,-73.6629596,3.8881472,OK,
"62-LA CEIBA",68,22,-73.662679,3.8860408,OK,
"62-LA CEIBA",68,11,-73.6628645,3.8874123,OK,
"62-LA CEIBA",68,10,-73.6628715,3.8874925,OK,
"62-LA CEIBA",68,4,-73.6629829,3.8883028,OK,
"62-LA CEIBA",68,20,-73.6626987,3.8862677,OK,
"62-LA CEIBA",68,16,-73.6627751,3.8867874,OK,
"67-CASA ROJA",69,3,-73.6473108,3.884766422,OK,
"67-CASA ROJA",69,1,-73.6472928,3.884605003,OK,
"67-CASA ROJA",69,2,-73.6473109,3.884689127,OK,
"67-CASA ROJA",69,4,-73.6473085,3.884843715,OK,
"62-LA CEIBA",69,19,-73.6627035,3.8868449,OK,
"62-LA CEIBA",69,8,-73.6628842,3.8880927,OK,
"62-LA CEIBA",69,12,-73.6628018,3.8874809,OK,
"62-LA CEIBA",69,22,-73.6626671,3.8866056,OK,
"62-LA CEIBA",69,26,-73.6625961,3.8859672,OK,
"62-LA CEIBA",69,7,-73.6628977,3.8882038,OK,
"62-LA CEIBA",69,4,-73.6629277,3.8884811,OK,
"62-LA CEIBA",69,14,-73.6627686,3.8873024,OK,
"62-LA CEIBA",69,2,-73.6629438,3.8886453,OK,
"62-LA CEIBA",69,24,-73.6626126,3.8861353,OK,
"62-LA CEIBA",69,6,-73.6629078,3.8882976,OK,
"62-LA CEIBA",69,15,-73.6627545,3.8872071,OK,
"62-LA CEIBA",69,23,-73.6626571,3.8864902,OK,
"62-LA CEIBA",69,18,-73.6627205,3.8869282,OK,
"62-LA CEIBA",69,20,-73.6626874,3.8867497,OK,
"62-LA CEIBA",69,16,-73.662741,3.8871195,OK,
"62-LA CEIBA",69,10,-73.6628222,3.8876486,OK,
"62-LA CEIBA",69,3,-73.6629344,3.8885594,OK,
"62-LA CEIBA",69,11,-73.6628146,3.8875606,OK,
"62-LA CEIBA",69,25,-73.6626058,3.886057,OK,
"62-LA CEIBA",69,13,-73.662774,3.8873867,OK,
"62-LA CEIBA",69,5,-73.6629188,3.8883794,OK,
"62-LA CEIBA",69,1,-73.6629539,3.888739,OK,
"62-LA CEIBA",69,21,-73.6626741,3.8866641,OK,
"62-LA CEIBA",69,17,-73.6627237,3.8870324,OK,
"62-LA CEIBA",69,9,-73.6628318,3.8877601,OK,
"67-CASA ROJA",7,10,-73.6431887,3.885573626,OK,
"67-CASA ROJA",7,2,-73.6430943,3.884345956,OK,
"67-CASA ROJA",7,8,-73.6431438,3.884948426,OK,
"67-CASA ROJA",7,6,-73.6431303,3.88481429,OK,
"67-CASA ROJA",7,4,-73.6431235,3.884652877,OK,
"67-CASA ROJA",7,5,-73.6431371,3.884721085,OK,
"67-CASA ROJA",7,9,-73.6431573,3.88502118,OK,
"67-CASA ROJA",7,1,-73.6430807,3.884248194,OK,
"67-CASA ROJA",7,7,-73.6431302,3.884882491,OK,
"67-CASA ROJA",7,11,-73.6432,3.885721401,OK,
"67-CASA ROJA",7,3,-73.6431146,3.884430082,OK,
"62-LA CEIBA",7,4,-73.6678127,3.8885274,OK,
"62-LA CEIBA",7,2,-73.6678395,3.8887005,OK,
"62-LA CEIBA",7,14,-73.6676771,3.8876187,OK,
"62-LA CEIBA",7,7,-73.6677717,3.8882353,OK,
"62-LA CEIBA",7,8,-73.6677568,3.8881538,OK,
"62-LA CEIBA",7,3,-73.6678214,3.8886055,OK,
"62-LA CEIBA",7,12,-73.6677105,3.887801,OK,
"62-LA CEIBA",7,11,-73.6677238,3.8878866,OK,
"62-LA CEIBA",7,15,-73.6676727,3.8875225,OK,
"62-LA CEIBA",7,9,-73.6677471,3.888064,OK,
"62-LA CEIBA",7,10,-73.6677377,3.8879781,OK,
"62-LA CEIBA",7,5,-73.6677987,3.888434,OK,
"62-LA CEIBA",7,6,-73.6677874,3.8883482,OK,
"62-LA CEIBA",7,13,-73.6676985,3.8877075,OK,
"62-LA CEIBA",7,16,-73.6676644,3.8874266,OK,
"62-LA CEIBA",7,1,-73.6678397,3.8887714,OK,
"67-CASA ROJA",70,4,-73.6473629,3.884716434,OK,
"67-CASA ROJA",70,4,-73.6473629,3.884802822,OK,
"67-CASA ROJA",70,1,-73.6473562,3.884561841,OK,
"67-CASA ROJA",70,2,-73.6473539,3.884641408,OK,
"62-LA CEIBA",70,3,-73.6628657,3.8885141,OK,
"62-LA CEIBA",70,13,-73.6627265,3.8875407,OK,
"62-LA CEIBA",70,9,-73.6627926,3.8879863,OK,
"62-LA CEIBA",70,11,-73.6627482,3.8877004,OK,
"62-LA CEIBA",70,23,-73.6626029,3.8866349,OK,
"62-LA CEIBA",70,24,-73.6625781,3.8865523,OK,
"62-LA CEIBA",70,12,-73.6627349,3.8876149,OK,
"62-LA CEIBA",70,15,-73.6627048,3.8873356,OK,
"62-LA CEIBA",70,17,-73.6626777,3.8871586,OK,
"62-LA CEIBA",70,18,-73.6626718,3.8870901,OK,
"62-LA CEIBA",70,19,-73.6626544,3.8870029,OK,
"62-LA CEIBA",70,10,-73.6627737,3.8879052,OK,
"62-LA CEIBA",70,21,-73.6626208,3.8868186,OK,
"62-LA CEIBA",70,27,-73.6625118,3.886014,OK,
"62-LA CEIBA",70,25,-73.6625676,3.8864546,OK,
"62-LA CEIBA",70,5,-73.6628391,3.888343,OK,
"62-LA CEIBA",70,16,-73.6626858,3.8872525,OK,
"62-LA CEIBA",70,7,-73.662814,3.8881658,OK,
"62-LA CEIBA",70,4,-73.6628524,3.8884503,OK,
"62-LA CEIBA",70,26,-73.6625133,3.8860986,OK,
"62-LA CEIBA",70,8,-73.662806,3.8880739,OK,
"62-LA CEIBA",70,2,-73.6628768,3.8886196,OK,
"62-LA CEIBA",70,14,-73.6627134,3.8874354,OK,
"62-LA CEIBA",70,20,-73.6626446,3.8868895,OK,
"62-LA CEIBA",70,1,-73.6628845,3.8887077,OK,
"62-LA CEIBA",70,6,-73.6628223,3.8882617,OK,
"62-LA CEIBA",70,22,-73.6626126,3.8867247,OK,
"67-CASA ROJA",71,1,-73.6474264,3.884541417,OK,
"67-CASA ROJA",71,2,-73.6474263,3.884670999,OK,
"67-CASA ROJA",71,2,-73.6474263,3.884600525,OK,
"62-LA CEIBA",71,18,-73.6625611,3.8869677,OK,
"62-LA CEIBA",71,14,-73.6626188,3.8873175,OK,
"62-LA CEIBA",71,8,-73.6627093,3.8879542,OK,
"62-LA CEIBA",71,20,-73.6625417,3.88679,OK,
"62-LA CEIBA",71,16,-73.6625827,3.8871275,OK,
"62-LA CEIBA",71,6,-73.6627312,3.8881159,OK,
"62-LA CEIBA",71,5,-73.6627424,3.8882233,OK,
"62-LA CEIBA",71,26,-73.6624388,3.8860775,OK,
"62-LA CEIBA",71,4,-73.662765,3.8883022,OK,
"62-LA CEIBA",71,13,-73.6626285,3.8873837,OK,
"62-LA CEIBA",71,22,-73.6625169,3.8866167,OK,
"62-LA CEIBA",71,3,-73.6627733,3.888398,OK,
"62-LA CEIBA",71,12,-73.6626403,3.887497,OK,
"62-LA CEIBA",71,10,-73.6626617,3.8876765,OK,
"62-LA CEIBA",71,7,-73.6627245,3.8880396,OK,
"62-LA CEIBA",71,25,-73.6624506,3.8861455,OK,
"62-LA CEIBA",71,11,-73.6626503,3.8875907,OK,
"62-LA CEIBA",71,27,-73.6624315,3.8859934,OK,
"62-LA CEIBA",71,9,-73.6626911,3.8878572,OK,
"62-LA CEIBA",71,1,-73.6627954,3.8885853,OK,
"62-LA CEIBA",71,15,-73.6626027,3.8872223,OK,
"62-LA CEIBA",71,24,-73.6624909,3.8864298,OK,
"62-LA CEIBA",71,2,-73.662787,3.8884658,OK,
"62-LA CEIBA",71,19,-73.6625515,3.8868798,OK,
"62-LA CEIBA",71,21,-73.6625322,3.8867021,OK,
"62-LA CEIBA",71,17,-73.6625855,3.8870464,OK,
"62-LA CEIBA",71,23,-73.6625005,3.8865176,OK,
"67-CASA ROJA",72,3,-73.6474852,3.884545994,OK,
"67-CASA ROJA",72,5,-73.6474919,3.884698313,OK,
"67-CASA ROJA",72,3,-73.6474852,3.884632382,OK,
"67-CASA ROJA",72,1,-73.647483,3.884475518,OK,
"67-CASA ROJA",72,5,-73.6474919,3.884775608,OK,
"62-LA CEIBA",72,11,-73.6625446,3.887458,OK,
"62-LA CEIBA",72,3,-73.6626728,3.8882807,OK,
"62-LA CEIBA",72,19,-73.6624176,3.8864894,OK,
"62-LA CEIBA",72,9,-73.662591,3.8877437,OK,
"62-LA CEIBA",72,7,-73.6626387,3.8879091,OK,
"62-LA CEIBA",72,23,-73.6623466,3.8859417,OK,
"62-LA CEIBA",72,5,-73.662653,3.8880971,OK,
"62-LA CEIBA",72,21,-73.6623634,3.88609,OK,
"62-LA CEIBA",72,18,-73.6624219,3.886562,OK,
"62-LA CEIBA",72,12,-73.6625377,3.8873778,OK,
